3 -1.5 10.1.3.2
cfc638d4158e8dc471ef752312231b4f09f501d0 0.832745 -1
c3d184e88c369270740d4e5fa48ff23f93129238 0.835292 -1
82e2160d6ccc90dd3b7689150f94e3fbd3756af8 0.842971 -1
72b2619e33f4e733b832dbcba8fcaba1ccfbdffd 0.843739 -1
6174ce369031aa92a3b00b391da99152ee3f381d 0.860442 -1
19347d25da3b447bebd7263630174301a1a99dcd 0.861263 -1
473ce6d6929e2085ff23e3cdae6cae1aaf5d2592 0.862339 -1
cb1892bc17e67f58054ddf6dab2cf112beba4c96 0.862893 -1
fff5d1856c93d735257d78194dfae5414af098a1 0.869415 -1
6b990fe1f3704fd357f0c6e12787b8f29f205710 0.870490 -1
d87664e388b286a3c250c3da5bec387529e561b8 0.872152 -1
ee57d703579a30c58b67e52341bb68164b8c6493 0.888334 -1
766b40c80646101c4426c897e4c0ad7d63df5441 0.890763 -1
affda10f503e244d64b8f790d55e93ec7a2f6720 0.897797 -1
f77b273496f39a5f6b38091c3cb0c1ae0f0b00a5 0.898493 -1
0e662eb26892b28e8f5c700692ee72fcbc9e437a 0.899730 -1
f5ed35a4251d6ba330f37279c6adab055f27cb1f 0.900521 -1
6fd33d7bffe4d193947fcbd725662d5c0eb40310 0.917744 -1
c592cba66c8d47bca00f751a4dc89c02d99d58b0 0.918379 -1
0f24d300f69149b04f6d89699a7791ebbaa55407 0.919655 -1
8ba4e16026f5c8494ed829b982895ccbcc050965 0.928014 -1
d952ba3921ed935e7618138e18c16a911a6f8b75 0.941775 -1
de4ab5d0f86efaf037c67d15e120198bdc9bb41f 0.942854 -1
48e8d0ab5b205845007f08542a678d3e9877849b 0.944330 -1
b86344237702553ed22fa4946217c0451979e3a0 0.951481 -1
7ced23d99abcfca26a49678b026252c58d6500b7 0.968388 -1
d7c569470e0c036861ec2d5da37e254962393d8f 0.977224 -1
777b740b342d34c862f01de5aa005310708db6f9 0.978064 -1
a2d7abf458673031687534a28a238b1267ec0801 0.979821 -1
ecfda70cb14932bd5e013d5fb78a3dc5fdd1472d 0.999927 -1
a4ae76bc6a4077b6e4c2db6fd63869c62f834b42 1.005769 -1
0cc656625df26fa4d1e4eb6dd42c41aeda162aef 1.022403 -1
5c8ae6e1df9eda19d6a7a6a7190f0aa372f8e175 1.025974 -1
f98aa4cf7462bcd935379a419841a78a7e93ccb9 1.026873 -1
1cae6852050ecc4c370c8efe9d8299a1e5b6b63a 1.033470 -1
99ba48e3060e300a7cc06e434a6e7d0c1632e199 1.034987 -1
d9c43ee57d2b6a4d7796deee8093507c774d4436 1.036586 -1
2804194e94d56cdbf11bd8d80d956c672e8cdbfb 1.072207 10
809f6cc66e2e6e8c589cba534172b3c92c2bef8b 1.085580 -1
27cdaea3525d477181aaed3f2c3c1e6bf48d9ede 1.086963 -1
356520df44053288ef93cdf8a4903373f4ebbddb 1.095235 -1
f070d195fe44768803a86864d1e18133ff7bb820 1.097516 -1
365c5cd19c30be16cdbb5e0de85f95398680ff5d 1.112828 -1
50e84de64251c010d0197300a66b45c371d2b757 1.120891 -1
e9502561003d4b6f71500d9f564226fee1bd55cf 1.122202 -1
a265a7fc7e3707a44531aae4ea23fa28ac859e92 1.138790 -1
35addc05536e7ca33e3958189f4ac3efd9bd962d 1.145871 -1
edda42c968b72bcd259e9e61d6affaf3d1daba49 1.147916 -1
1ec63be8990f79bd2fe0622564cc25602f04bcb0 1.163514 -1
a8b5b4d1dc0345e4b231f2dcc4d5e6795284391c 1.170792 -1
e63fad5463fc909c7b591cc9a7363e28f90b8c2e 1.186327 -1
f5bab8e4bb141b1188206441ee358192a779a109 1.195121 -1
7da0f0af4c342dfde44f805db7dc40761166084a 1.196162 -1
7bc0e6df7730a2eebdc152ecfc790547e4b35751 1.197250 -1
0faa7f9b1015600bab5f76276c98adbd7d751b02 1.215847 -1
3d1aab6781114a21f5a26d426a731ed5f55ee164 1.216628 -1
0816d562562b61cac0f047fb21829da508d21404 1.217202 -1
24e208310ecae2fdaafed0be8fa1f7027b67e07b 1.218547 -1
917fb2ff8e8bf8883a7aa21138d7fafaaa848eaa 1.224865 -1
3c567eb5be6acc5b5eb8da04f729ac18c08488b3 1.226411 -1
6c4c25da7b288408d6adb21e45f291f84e52563d 1.243870 -1
936e341d17b30f6ce906bb8b3c967672d285834c 1.245145 -1
60d8de13a7a130c3c7c5aa4aa6137cd67907b107 1.246114 -1
9c31f23b0c4df857ba8093c938c00b101765a7e6 1.253039 -1
d7a5bb8ba17fcad7d8a6cf63cf0028ad08d99e5b 1.268405 -1
cc400d1769ca42137a392183f0e0ae9659226733 1.269240 -1
048e4525c36bda4eb1cd0fabcef7166ad2c12328 1.277724 -1
3ffcb5c609b4d3e2ebe6863ab1b4e696895d91ac 1.279744 -1
c68c27711d9f8a85da17d8f5cde995bebe42e42f 1.298958 -1
0d866ee3a52627125dcc3e617e656f88913a4406 1.300155 -1
58ec878bd1ae6b3d65c8f5b0156c2e1fefdc7d56 1.306311 -1
22c2ab65cf87e72e214da9cda5d1283b90f85659 1.307056 -1
54d7bc27a0df426cebb3fe3b15b4c445c49f6490 1.308677 -1
8bf29d82ec28b0d086f7a46806b7c2b87cfcba48 1.325969 -1
07f1556a2cb43608b9425ca12c22d99f56a3bfd2 1.327825 -1
9574ef6110963e4f00c0e560930ba13d57b7c9aa 1.601634 10
4fbc2af23278bb8e963c65b8c92d357d4077213c 1.625252 5
278c5bca66bbc29d87b93fc753ccd6472da504bb 1.634957 10
27059c621f9e1f08de22bf6a10d49cb20673446e 1.715771 10
5ff7d92e320093b1335fbc1daea62ed79aa70981 2.052805 5
f3aab742812a72c98c6d02ae991984369c2af60c 2.655864 10
d8607ed9e28a8f65d7d76b358655b215d2ed9b7c 2.751405 10
5f0d0eb32defeb5fbc77811486615cba15bddd14 2.772866 10
f1292275cac9a2bbae67edf61a57fc221d9b5cfb 3.079458 10
3b7feff9bfd3a9b6cdb7a4fd7eca0cbee63bbb48 3.297512 10
66eedc627bdbb0bbc0bcb023fe004792affe5932 3.505796 10
ac2e718ba088016602f3c06be6afce8c26fb7e22 3.739600 5
6a1a2209302ad4337038dee79e6ee40d5e35aca7 3.937502 10
cac03bceb120637d2711498518d676d242352743 3.976431 8
d484db3cde4dfec4742e6fee02f8fdabafc26ee0 4.106466 10
94ece366f2dc32d42aa8392c23891a979b47e1d6 4.992187 5
3ec128102be7bb8985460d7e97bbbf08e0094bbe 5.108904 10
7ce8069ecaa2d2f9f5d229d85077799cc310decc 5.176327 10
15c7ec72dbc7be58be23444eed3f45de910b1544 5.239826 3
a86a7e95b837575bcea0c4dc4d934c58fbf3b7f4 5.439295 10
f8c668bf8c08bcf6e7db061c9f2453a8ac8ffc82 5.473430 10
538d3eae8b5a67d815719cec30a69d23b3a10e37 5.530914 10
91182e2a0a3aa97ed03c1fdea8144e45b10eac19 5.977128 0
445647f26c42372c736497e6a123270d823d55df 6.503215 10
75e8607c8d4aa4c55babaf096b483661447ed797 7.168406 9
0de68a6ed881aeef8654929a719aefa2f621c164 7.173771 4
3e36f8649c037c95cd7e44a5d05550b6e2e1ba50 7.439400 5
187ce3410863cff607f3995cd5b8c53f482b1daa 7.719605 6
3981b49e0d53455f66b9aed094a55471c6f86007 7.911566 1
b49bc3b257ae2a15d1db6c07fbe1d3aa6b2273fd 8.180836 1
202ae2c9e5703b17c5824e5a811312894b90a492 8.286840 9
7ce1f1128632d71e4152905eb6bdc9e0ba645649 8.392110 6
3ea21f237a4b1f09725d304d7ffe683c1eb05b5b 8.440543 4
c3ceb1953212dcbf2ed9c61065d9ad02ae75525c 8.734445 5
1d58b538d46a05db08abb93d2234666aa98df96e 9.073374 8
8790ff8036574f296804411a53b738d3f9a9ea5e 9.499073 0
4bbe8631bed3c53e23e63f517aae842ea15a2783 9.622140 1
db56c9462c0ecfd912e71b4de0de9cf1d2a1e6e1 9.625196 1
ab47fc76a31980518a57fff09eb9b001ac633137 9.636855 10
a3d0c5fa2fe859ce60d5d0af8f381a3a2da7d0fa 9.939655 6
64bdbc36930e2b2bf390b48ba9e49c87b937c030 9.971957 9
abeadd346d82ff26e240d8eddb39dc1ca3cf754b 10.281470 3
bd8bf9076cbf1359ac0c2af7d970ae42849e093f 10.515073 10
f185a2e1f9bf700f620af647f00d9ee22eb71f56 10.613301 1
295acb75daac5c3ba19d4d893acbc7d53be809e3 10.646217 6
33aef01956c3a8faf054e5cc8a84dc97586ad5b7 10.924408 6
957fddaeb9b77d8e9090a9ddcfe992f9ecb922f1 11.058960 3
3efdf890db1483db5e686ca7270b7a6246c2354d 11.990535 1
868f1bf4786f4cc2acd2a04f1a68b2761d0283d8 12.037780 10
2661b56e594be392f307754e0692a1f8e6a81da4 12.131963 3
f8a162c8334a69f72f82be68be65870dfb295930 12.378889 0
eae9a5717c801376da5f73d1f5bba38d867048f2 12.472252 6
2037bb28b6cbb2436da2fa437efa97e8898ab101 12.654957 5
7e1638370984ca89403747a76df33d2f6485570e 12.880979 6
f5a8b45a46f9777c419ee92df1d700cd4417e7b8 12.951696 4
ddbfb6fb4294b1cbca6c78cb248babaafdf79104 12.967719 10
cccfaca541b63fecfc7ab48bf64b3e4935281c35 12.973220 6
1c95bc8b5ea978c8f379e92de933d9c477a098c9 13.410529 4
66d5827febeb377596c71fdb732c375355a5bdfd 13.466971 7
8c5b0445bbb8df98b4755dd8bc95866b01889f8d 13.667539 1
0e35c73652e11f8a02f4cd2c2f1301cad286b2f1 13.726008 6
63dd0f4e55e47bd59a44771be64d2d95c32ce8e7 14.155303 8
7887b38b6d8e3ba8fa7182b78a1772e76d691022 14.189324 1
d22202861982d5dd87635ff569c868bb22e3c0db 14.439942 10
5bd0a4f44d3aad2955f6f84a49b69f97dc4bf1d1 14.754138 1
8ef0037075fdb5eac7c61300e9835c553e94d0e7 14.847133 10
78c1b975c9db482e5d86238222257a344872c695 15.265304 5
e6793aa0823bd540d21d0d9485fee66d27c54163 15.745341 4
218e85b59956e87b0206e366006573f14cc1c78d 15.788816 0
58c0726f32e142700b4a038a58a5ec6442d779f5 15.839012 8
89f148ebc1dc8521332ff83987021f3575b71bb8 15.883231 1
4a0521436be7369566d31ebd41bdeb8a3cc6216f 16.065984 5
03acdf1ea8c5108dc5a0ddce7d9e29900995a5af 16.073455 5
83dfdf03ad177b58f4b719c4ae0d5f60b1c23073 16.083606 10
c169e770d5aebc34da9533369ed501c22b284274 16.534895 10
7599a19e7b7aae2a5f2dcae3e2ccee666d7e7010 16.600123 6
ccc3821252521a8ba92b8132196fced167cff0f8 16.765765 4
021fab279eb5e57ecff96840fe2a6081b88ffecb 16.797808 4
17787bd01ffe6157dc88cdbf1c6ad78bf44ae63f 16.924940 4
55a966af213ab3f310a5bfd3238d230068bb99fe 16.962078 0
d7f66786c8deaaa5d79bcb836b8251b6324f6225 17.055084 3
e52753c7bf88f7d56ad96dff0f54eaf10ea26c18 17.129564 1
2c264c2738f362436920d9ef59be4cef7ca648eb 17.153763 6
963d67b83a0a27dfb0bce11febaaf61c85720da4 17.226837 8
16bb51a654cd6aa57e1c9e564fdedaea859aae75 17.316316 8
011ea0da1d37624580460007f9390d9e4afea0c1 17.347857 4
04b758f5469d1ba09f73a5fefc26c05b13852b04 17.916196 1
ed68e7602248caa455094e01a329630260b0f30b 18.103400 9
45f56c1f4a82d2aea9b48ef9cb788fbf3ad6b8fa 18.119632 4
b95c62f7177afc9b4b26215c1e279791362dc462 18.306413 4
1e90531b742ed66112f8e36c28717e810c7e0b9a 18.531722 6
63fa262644d36461b811213b2b71c25760070c9c 18.786563 3
1d41143eb90c27bd05b8a78fd75f81f0d38058fc 18.829093 8
5c231d73a431aa52420fc87a31ef6a7d877b59f7 18.836377 0
5e89b541fcd5b8f736dfe7e1d464a785cd5ce0aa 18.886496 1
8c469e793a2c7b5f2f545bfdf4cbd0fe5b610ef6 19.142174 3
ac194896ed1e8109979a21b6a050883a3189613c 19.238779 9
af64cac69518e1739897da0e82300de9bb9c38dd 19.548011 10
91177951c833b9e3ef2938c710d63c20ed282e17 19.624593 5
f2d1dd651b9a706b242184b64c557de820cae9a7 19.754023 7
60fdd3252643b2c499027a08566e8f4bca27b208 19.812721 9
65e95d8f53b1a92238756bc102d1712e6c64038a 20.148569 4
109b274fca5024bdbbbbda9ce4f0193a61eb952f 20.270519 9
1e1a7247f83c564c873ec184235ee83163df6862 20.433664 3
e2c42ff09ea06f0b15dd47654c1ac58920879257 20.474326 8
cc0b82d6dd32cbb6f7def690b08c6b2cc5823e50 20.683700 5
f65718793659af06ab5207976a92f85b89a78ea7 20.943503 1
7be924b8be7d86e08a1b94b1f820d341305f5462 20.976394 8
ca087bd4ffad4397c0eea28ddf4e8a272c80e963 21.171533 10
d641bf498e53372710473ccab1132f0a0ab103e9 21.857963 8
93875d377abd78d9bb0c323356f0fc8a7af8c466 21.934026 10
7bc33f543f1844caaa22d177504cba7fa23d0d9e 22.022840 10
3c319e11163922a6360cfde2f5e474b0e16c1163 22.090412 3
b5f5e0aae6d9aeff575b198c116fbac6627d146c 22.141549 6
a48b4ceb37f0ecc5204d4ee946aa8972a69b03f4 22.160631 7
66a09797b924b9d51a3ee159d56c77f0779ff615 22.202559 4
ce2189359bd5c3324d2d03102798405ab3aff104 22.704719 10
c7882c9a0a6d73de035bdcaabcc01d466e6c71e7 23.173216 10
5b613fc5a9c17d183ed022472d5c3038f6868bc0 23.254757 9
7ef72d45493cdb968cb842398fed505c12b056c8 23.457026 10
8114f774dccc29e2de4b26b812a30bfbe7e5dba0 23.463245 5
78b4c4b87c2b4c98abac92ec9c24398a51b5de3a 23.531915 6
610995bc6f127083e469732715cfd13d2fbedd27 23.680224 9
c328d2f1230861d144c56c0504eb84f631d114ca 23.894194 1
17d3eafd5c0a33df99625dbd6aff5bb08f8fabb1 23.920289 9
d0ca6f1f40270053b3b318ea2a6a69dacf6443d6 24.092815 6
11a6f61f2700e819465ac28363c8f1f6cc7d7cd1 24.729768 10
b53ed549e175445956b54d9359d3df64b0e346e4 24.788187 0
128bcdd923640d0fccf90f5349753bab1b3ad3d3 24.796115 1
1ab87f8a38f54a5cedf8644b24191d6a2ddf39cf 25.046211 5
ce9b15adc92072b0147710e312d16ac9b9cf1de1 25.112200 4
33391d75e6a4102fc50e40e51a37fe1685ac5a3a 25.306360 10
20e846a52b66c08f6cf1d68628c83e3189e24cea 25.504378 8
e0a468aa111c18d73d3a6d7cd7657303cd9b421b 25.511629 4
f9230b0cb6a900378df7f5d55a7bc2e8f6c5499b 25.831461 3
efeeb530159b695618b4705015a177e84e421702 25.993655 9
228aed34486b371e793125f9ecd381cf052a8fe8 26.038036 8
c48b3b0499e7bb1c942372be093a7be44bb5e447 26.239501 1
e9333f10a5b42664f73276ed50852ddf08ed9ebd 26.382648 7
25f1403719599247d5986126ec709eda85e2e8ad 26.439513 5
9a86bd096b696324211a1850c1d665bc00c6ce9c 26.526454 5
76b799c611f483e58da45148904af9a1c9835285 27.178876 5
8392a9267108102c47c50248a4d554e17152d4bb 27.264914 0
0ee4130a3d6cdd1ffad95827a50ab390ed690cf5 27.552965 5
89d64bab26220161634c126f57bc379441730aa7 27.608652 5
49abb6f5271e60cc066e51c92cb08b6a69e833aa 27.876391 6
93d428a57e2f2b654373a291b565944ec161735b 28.006052 10
29836c6127917c912826bc28885d62213c715b15 28.203876 3
29e6390be79e062652d4ddfb8f0425e17ba794db 28.372553 7
5ba548bd828a408a05a1f4eb0ac644543bdb78fc 28.768037 5
d046182cf5318984fd028abcf7acd0a66f79cc5d 28.798450 5
f0532605000c0bd3630c9117dc3b1db329ba651d 28.818794 10
9a2b8f41a4685ac8e7a52d18ea8aa4d273f85996 28.928101 4
42249c8fa70fb5ce2cbc1334308c290844f357c4 29.059313 10
362038b1e6d5123787330623385dad1a6d90c958 29.104096 9
e4d23b7881e74bdfaf09c3a1cb773760e981d07a 29.450296 4
475587f47a6085a4f99efbaaa18219a6d265e464 29.460226 1
00bd04fb6e8c2638e294b609c5a3898d780c3d4f 29.527804 6
aed43fd07d3b139662c780a906b965ebeb89fb76 29.581384 8
571c4998f3dc6d0e8141d4aa00b34ccaa3e5f000 29.646121 10
3eec3fd4fbe57cdf1e10bcdefa8676d0834abac9 29.962341 3
6010d616ca4f92775c78905aa91bff496d77c7d8 30.077843 10
3c353ee933dcd8510a40d549a1d649413773209e 30.092872 9
262d9bd391246666135f05750fee21bd3c55e6d4 30.247272 5
ef7b29a94b006393333f166842f2616e0dffe21f 30.414492 3
be9c95ce29ae457c2f5195ecbdfde15f14afaf2e 30.440898 6
b8b65e91d6624cfb5ea1f5fc0a719c9ad8ba68e8 30.643234 10
319cb92bc4cf2420bd19476be5e6f55312afd2ed 30.775113 0
02b8dafc6b34a63e4a0f6b2cfd123063bab0fcfa 30.807676 5
77c5931e1febbeb8e2228d834a63d3b410dfeeba 31.025417 4
ae6e16fe395facfdd67cb3786c9652d0d67a13d6 31.045423 10
1e8e898e4df860781023bfd5c7deb1b027d5ee86 31.100814 3
71a14d64f80c7f087a4602c9d2df1982a8ec6069 31.393265 9
922a4315b9e9e953073dea8a45fe30de60f3b347 31.501434 3
48ac1b84152ed34e2eda855f9fafc3a8c53725af 31.645754 0
c2325bfb4d62ba72c63dc2d49485456c395fd937 31.777468 6
806a6621c4ea9924e3082f83a40e1cb749f6eef1 31.791201 3
49d047b89bd585990cf1b9ba0e4e0bf97044f168 31.928600 7
19a12e0c262dd519574d7bb3b7ed69f9154ed4fe 32.176851 10
2e8288b33e2b5a038afae10a49c43874f1ddfae0 32.389804 5
109e31f207aa926a04603b3a5651baa4a9ea0f98 33.637368 9
ac15cbddd398269eef00e5cfc36b70adbd7eeea6 33.724056 4
2674a02f21c469eb30db3610bf836fea8dfc57c8 34.191241 7
713dd166ba2414ed7b6d16f00bcba65d0fcb817e 34.445472 6
193fe53ae3866b55f6445762d08d682bac41e00b 34.480008 0
