0 0 10.1.10.2
16bb51a654cd6aa57e1c9e564fdedaea859aae75 0.0 -1
64bdbc36930e2b2bf390b48ba9e49c87b937c030 0.0 -1
ab47fc76a31980518a57fff09eb9b001ac633137 0.0 -1
109e31f207aa926a04603b3a5651baa4a9ea0f98 0.0 -1
445647f26c42372c736497e6a123270d823d55df 0.0 -1
362038b1e6d5123787330623385dad1a6d90c958 0.0 -1
ccc3821252521a8ba92b8132196fced167cff0f8 0.0 -1
33391d75e6a4102fc50e40e51a37fe1685ac5a3a 0.0 -1
7887b38b6d8e3ba8fa7182b78a1772e76d691022 0.0 -1
b8b65e91d6624cfb5ea1f5fc0a719c9ad8ba68e8 0.0 -1
f5a8b45a46f9777c419ee92df1d700cd4417e7b8 0.0 -1
8790ff8036574f296804411a53b738d3f9a9ea5e 0.0 -1
3c319e11163922a6360cfde2f5e474b0e16c1163 0.0 -1
8392a9267108102c47c50248a4d554e17152d4bb 0.0 -1
b49bc3b257ae2a15d1db6c07fbe1d3aa6b2273fd 0.0 -1
75e8607c8d4aa4c55babaf096b483661447ed797 0.0 -1
af64cac69518e1739897da0e82300de9bb9c38dd 0.0 -1
1ec63be8990f79bd2fe0622564cc25602f04bcb0 0.0 -1
db56c9462c0ecfd912e71b4de0de9cf1d2a1e6e1 0.0 -1
1d41143eb90c27bd05b8a78fd75f81f0d38058fc 0.0 -1
1c95bc8b5ea978c8f379e92de933d9c477a098c9 0.0 -1
17d3eafd5c0a33df99625dbd6aff5bb08f8fabb1 0.0 -1
e52753c7bf88f7d56ad96dff0f54eaf10ea26c18 0.0 -1
5b613fc5a9c17d183ed022472d5c3038f6868bc0 0.0 -1
ca087bd4ffad4397c0eea28ddf4e8a272c80e963 0.0 -1
66a09797b924b9d51a3ee159d56c77f0779ff615 0.0 -1
11a6f61f2700e819465ac28363c8f1f6cc7d7cd1 0.0 -1
93d428a57e2f2b654373a291b565944ec161735b 0.0 -1
b53ed549e175445956b54d9359d3df64b0e346e4 0.0 -1
02b8dafc6b34a63e4a0f6b2cfd123063bab0fcfa 0.0 -1
25f1403719599247d5986126ec709eda85e2e8ad 0.0 -1
8ef0037075fdb5eac7c61300e9835c553e94d0e7 0.0 -1
193fe53ae3866b55f6445762d08d682bac41e00b 0.0 -1
7e1638370984ca89403747a76df33d2f6485570e 0.0 -1
3981b49e0d53455f66b9aed094a55471c6f86007 0.0 -1
d0ca6f1f40270053b3b318ea2a6a69dacf6443d6 0.0 -1
475587f47a6085a4f99efbaaa18219a6d265e464 0.0 -1
1ab87f8a38f54a5cedf8644b24191d6a2ddf39cf 0.0 -1
9a86bd096b696324211a1850c1d665bc00c6ce9c 0.0 -1
c169e770d5aebc34da9533369ed501c22b284274 0.0 -1
5ff7d92e320093b1335fbc1daea62ed79aa70981 0.0 -1
20e846a52b66c08f6cf1d68628c83e3189e24cea 0.0 -1
cccfaca541b63fecfc7ab48bf64b3e4935281c35 0.0 -1
e9333f10a5b42664f73276ed50852ddf08ed9ebd 0.0 -1
ac2e718ba088016602f3c06be6afce8c26fb7e22 0.0 -1
e6793aa0823bd540d21d0d9485fee66d27c54163 0.0 -1
538d3eae8b5a67d815719cec30a69d23b3a10e37 0.0 -1
3ea21f237a4b1f09725d304d7ffe683c1eb05b5b 0.0 -1
1e8e898e4df860781023bfd5c7deb1b027d5ee86 0.0 -1
3ec128102be7bb8985460d7e97bbbf08e0094bbe 0.0 -1
319cb92bc4cf2420bd19476be5e6f55312afd2ed 0.0 -1
d641bf498e53372710473ccab1132f0a0ab103e9 0.0 -1
